Time,num_cases
73,7876220
73.25,7876492
73.5,7876754
73.75,7876997
74,7877227
74.25,7877459
74.5,7877663
74.75,7877869
75,7878071
75.25,7878255
75.5,7878442
75.75,7878627
76,7878794
76.25,7878955
76.5,7879119
76.75,7879251
77,7879389
77.25,7879522
77.5,7879667
77.75,7879806
78,7879928
78.25,7880061
78.5,7880183
78.75,7880297
79,7880392
79.25,7880505
79.5,7880624
79.75,7880721
80,7880823
80.25,7880898
80.5,7880966
80.75,7881043
81,7881129
81.25,7881202
81.5,7881278
81.75,7881352
82,7881406
82.25,7881477
82.5,7881556
82.75,7881627
83,7881681
83.25,7881733
83.5,7881788
83.75,7881846
84,7881890
84.25,7881953
84.5,7882000
84.75,7882047
85,7882083
85.25,7882127
85.5,7882164
85.75,7882195
86,7882223
86.25,7882258
86.5,7882289
86.75,7882322
87,7882345
87.25,7882371
87.5,7882395
87.75,7882411
88,7882432
88.25,7882454
88.5,7882478
88.75,7882510
89,7882527
89.25,7882544
89.5,7882563
89.75,7882582
90,7882598
90.25,7882612
90.5,7882629
90.75,7882642
91,7882661
91.25,7882672
91.5,7882690
91.75,7882709
92,7882729
92.25,7882741
92.5,7882759
92.75,7882772
93,7882784
93.25,7882798
93.5,7882809
93.75,7882817
94,7882826
94.25,7882837
94.5,7882847
94.75,7882857
95,7882861
95.25,7882870
95.5,7882880
95.75,7882885
96,7882891
96.25,7882900
96.5,7882908
96.75,7882918
97,7882925
97.25,7882929
97.5,7882934
97.75,7882941
98,7882948
98.25,7882950
98.5,7882952
98.75,7882959
99,7882965
99.25,7882971
99.5,7882979
99.75,7882984
100,7882986
100.25,7882989
100.5,7882989
100.75,7882992
101,7882997
101.25,7883001
101.5,7883003
101.75,7883005
102,7883010
102.25,7883016
102.5,7883022
102.75,7883023
103,7883026
103.25,7883027
103.5,7883030
103.75,7883031
104,7883033
104.25,7883035
104.5,7883038
104.75,7883039
105,7883039
105.25,7883040
105.5,7883043
105.75,7883046
106,7883046
106.25,7883047
106.5,7883048
106.75,7883048
107,7883048
107.25,7883051
107.5,7883052
107.75,7883053
108,7883054
108.25,7883055
108.5,7883056
108.75,7883056
109,7883056
109.25,7883056
109.5,7883057
109.75,7883058
110,7883058
110.25,7883059
110.5,7883059
110.75,7883060
111,7883063
111.25,7883066
111.5,7883066
111.75,7883068
112,7883073
112.25,7883075
112.5,7883076
112.75,7883076
113,7883077
113.25,7883077
113.5,7883077
113.75,7883077
114,7883078
114.25,7883078
114.5,7883078
114.75,7883078
115,7883078
115.25,7883078
115.5,7883079
115.75,7883080
116,7883080
116.25,7883080
116.5,7883080
116.75,7883081
117,7883081
117.25,7883081
117.5,7883081
117.75,7883081
118,7883081
118.25,7883081
118.5,7883082
118.75,7883082
119,7883082
119.25,7883083
119.5,7883083
119.75,7883083
