wardIndex,wardNo,ntaCode,zip
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
90,91,MN03,10026
90,91,MN03,10030
90,91,MN03,10037
90,91,MN03,10039
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
91,92,MN04,10027
91,92,MN04,10031
91,92,MN04,10115
92,93,MN06,10027
92,93,MN06,10031
92,93,MN06,10115
92,93,MN06,10027
92,93,MN06,10031
92,93,MN06,10115
92,93,MN06,10027
92,93,MN06,10031
92,93,MN06,10115
92,93,MN06,10027
92,93,MN06,10031
92,93,MN06,10115
92,93,MN06,10027
92,93,MN06,10031
92,93,MN06,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
93,94,MN09,10027
93,94,MN09,10031
93,94,MN09,10115
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
94,95,MN11,10026
94,95,MN11,10030
94,95,MN11,10037
94,95,MN11,10039
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
95,96,MN12,10023
95,96,MN12,10024
95,96,MN12,10025
95,96,MN12,10069
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
96,97,MN13,10001
96,97,MN13,10011
96,97,MN13,10018
96,97,MN13,10019
96,97,MN13,10020
96,97,MN13,10036
96,97,MN13,10103
96,97,MN13,10110
96,97,MN13,10111
96,97,MN13,10112
96,97,MN13,10119
96,97,MN13,10153
96,97,MN13,10173
96,97,MN13,10177
96,97,MN13,10199
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
97,98,MN14,10023
97,98,MN14,10024
97,98,MN14,10025
97,98,MN14,10069
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
98,99,MN15,10001
98,99,MN15,10011
98,99,MN15,10018
98,99,MN15,10019
98,99,MN15,10020
98,99,MN15,10036
98,99,MN15,10103
98,99,MN15,10110
98,99,MN15,10111
98,99,MN15,10112
98,99,MN15,10119
98,99,MN15,10153
98,99,MN15,10173
98,99,MN15,10177
98,99,MN15,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
99,100,MN17,10001
99,100,MN17,10011
99,100,MN17,10018
99,100,MN17,10019
99,100,MN17,10020
99,100,MN17,10036
99,100,MN17,10103
99,100,MN17,10110
99,100,MN17,10111
99,100,MN17,10112
99,100,MN17,10119
99,100,MN17,10153
99,100,MN17,10173
99,100,MN17,10177
99,100,MN17,10199
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
100,101,MN19,10010
100,101,MN19,10016
100,101,MN19,10017
100,101,MN19,10022
100,101,MN19,10152
100,101,MN19,10154
100,101,MN19,10165
100,101,MN19,10167
100,101,MN19,10168
100,101,MN19,10169
100,101,MN19,10170
100,101,MN19,10171
100,101,MN19,10172
100,101,MN19,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
101,102,MN20,10010
101,102,MN20,10016
101,102,MN20,10017
101,102,MN20,10022
101,102,MN20,10152
101,102,MN20,10154
101,102,MN20,10165
101,102,MN20,10167
101,102,MN20,10168
101,102,MN20,10169
101,102,MN20,10170
101,102,MN20,10171
101,102,MN20,10172
101,102,MN20,10174
102,103,MN21,10010
102,103,MN21,10016
102,103,MN21,10017
102,103,MN21,10022
102,103,MN21,10152
102,103,MN21,10154
102,103,MN21,10165
102,103,MN21,10167
102,103,MN21,10168
102,103,MN21,10169
102,103,MN21,10170
102,103,MN21,10171
102,103,MN21,10172
102,103,MN21,10174
102,103,MN21,10010
102,103,MN21,10016
102,103,MN21,10017
102,103,MN21,10022
102,103,MN21,10152
102,103,MN21,10154
102,103,MN21,10165
102,103,MN21,10167
102,103,MN21,10168
102,103,MN21,10169
102,103,MN21,10170
102,103,MN21,10171
102,103,MN21,10172
102,103,MN21,10174
102,103,MN21,10010
102,103,MN21,10016
102,103,MN21,10017
102,103,MN21,10022
102,103,MN21,10152
102,103,MN21,10154
102,103,MN21,10165
102,103,MN21,10167
102,103,MN21,10168
102,103,MN21,10169
102,103,MN21,10170
102,103,MN21,10171
102,103,MN21,10172
102,103,MN21,10174
102,103,MN21,10010
102,103,MN21,10016
102,103,MN21,10017
102,103,MN21,10022
102,103,MN21,10152
102,103,MN21,10154
102,103,MN21,10165
102,103,MN21,10167
102,103,MN21,10168
102,103,MN21,10169
102,103,MN21,10170
102,103,MN21,10171
102,103,MN21,10172
102,103,MN21,10174
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
103,104,MN22,10002
103,104,MN22,10003
103,104,MN22,10009
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
104,105,MN23,10004
104,105,MN23,10005
104,105,MN23,10006
104,105,MN23,10007
104,105,MN23,10012
104,105,MN23,10013
104,105,MN23,10014
104,105,MN23,10038
104,105,MN23,10271
104,105,MN23,10278
104,105,MN23,10279
104,105,MN23,10280
104,105,MN23,10282
